filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
RCMT-P04 egg2 flood.JPG,2777963,{},188,26,"{""name"":""rect"",""x"":1341,""y"":1422,""width"":72,""height"":102}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,27,"{""name"":""rect"",""x"":1678,""y"":1419,""width"":76,""height"":94}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,28,"{""name"":""rect"",""x"":1506,""y"":1450,""width"":87,""height"":61}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,29,"{""name"":""rect"",""x"":1662,""y"":1558,""width"":87,""height"":102}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,30,"{""name"":""rect"",""x"":1506,""y"":1579,""width"":100,""height"":78}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,31,"{""name"":""rect"",""x"":1368,""y"":1585,""width"":63,""height"":90}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,32,"{""name"":""rect"",""x"":1201,""y"":1603,""width"":84,""height"":54}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,33,"{""name"":""rect"",""x"":1584,""y"":1087,""width"":96,""height"":66}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,34,"{""name"":""rect"",""x"":1665,""y"":1180,""width"":73,""height"":55}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,35,"{""name"":""rect"",""x"":1588,""y"":1215,""width"":126,""height"":132}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,36,"{""name"":""rect"",""x"":1411,""y"":1111,""width"":145,""height"":151}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,37,"{""name"":""rect"",""x"":1164,""y"":1108,""width"":138,""height"":163}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,38,"{""name"":""rect"",""x"":1314,""y"":1246,""width"":120,""height"":114}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,39,"{""name"":""rect"",""x"":1117,""y"":879,""width"":133,""height"":132}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,40,"{""name"":""rect"",""x"":1327,""y"":816,""width"":73,""height"":39}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,41,"{""name"":""rect"",""x"":1683,""y"":793,""width"":82,""height"":82}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,42,"{""name"":""rect"",""x"":1666,""y"":913,""width"":82,""height"":94}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,43,"{""name"":""rect"",""x"":1516,""y"":798,""width"":81,""height"":82}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,44,"{""name"":""rect"",""x"":1528,""y"":940,""width"":63,""height"":63}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,45,"{""name"":""rect"",""x"":1219,""y"":816,""width"":75,""height"":60}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,46,"{""name"":""rect"",""x"":1405,""y"":933,""width"":64,""height"":63}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,47,"{""name"":""rect"",""x"":1290,""y"":951,""width"":148,""height"":111}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,48,"{""name"":""rect"",""x"":1606,""y"":468,""width"":129,""height"":81}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,49,"{""name"":""rect"",""x"":1167,""y"":448,""width"":84,""height"":103}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,50,"{""name"":""rect"",""x"":1314,""y"":436,""width"":163,""height"":97}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,51,"{""name"":""rect"",""x"":1485,""y"":594,""width"":114,""height"":88}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,52,"{""name"":""rect"",""x"":1342,""y"":612,""width"":84,""height"":97}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,53,"{""name"":""rect"",""x"":1158,""y"":609,""width"":99,""height"":100}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,54,"{""name"":""rect"",""x"":1666,""y"":571,""width"":103,""height"":124}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,55,"{""name"":""rect"",""x"":2371,""y"":465,""width"":66,""height"":75}","{""Chip Type"":""Accepted""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,56,"{""name"":""rect"",""x"":2129,""y"":474,""width"":120,""height"":72}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,57,"{""name"":""rect"",""x"":1911,""y"":453,""width"":130,""height"":90}","{""Chip Type"":""Accepted""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,58,"{""name"":""rect"",""x"":2072,""y"":619,""width"":109,""height"":68}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,59,"{""name"":""rect"",""x"":1896,""y"":613,""width"":115,""height"":79}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,60,"{""name"":""rect"",""x"":2261,""y"":616,""width"":71,""height"":81}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,61,"{""name"":""rect"",""x"":2405,""y"":608,""width"":69,""height"":84}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,62,"{""name"":""rect"",""x"":2055,""y"":793,""width"":73,""height"":63}","{""Chip Type"":""Accepted""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,63,"{""name"":""rect"",""x"":2082,""y"":955,""width"":204,""height"":37}","{""Chip Type"":""Accepted""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,64,"{""name"":""rect"",""x"":2226,""y"":809,""width"":82,""height"":78}","{""Chip Type"":""Accepted""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,65,"{""name"":""rect"",""x"":1896,""y"":937,""width"":82,""height"":69}","{""Chip Type"":""Accepted""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,66,"{""name"":""rect"",""x"":1860,""y"":795,""width"":73,""height"":96}","{""Chip Type"":""Accepted""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,67,"{""name"":""rect"",""x"":2367,""y"":775,""width"":82,""height"":98}","{""Chip Type"":""Accepted""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,68,"{""name"":""rect"",""x"":2359,""y"":916,""width"":95,""height"":95}","{""Chip Type"":""Accepted""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,69,"{""name"":""rect"",""x"":1904,""y"":1128,""width"":75,""height"":99}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,70,"{""name"":""rect"",""x"":1973,""y"":1270,""width"":75,""height"":88}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,71,"{""name"":""rect"",""x"":2222,""y"":1115,""width"":117,""height"":84}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,72,"{""name"":""rect"",""x"":2049,""y"":1133,""width"":101,""height"":89}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,73,"{""name"":""rect"",""x"":2363,""y"":1270,""width"":89,""height"":89}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,74,"{""name"":""rect"",""x"":2399,""y"":1136,""width"":58,""height"":82}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,75,"{""name"":""rect"",""x"":2150,""y"":1253,""width"":88,""height"":104}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,76,"{""name"":""rect"",""x"":1876,""y"":1452,""width"":81,""height"":65}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,77,"{""name"":""rect"",""x"":2038,""y"":1466,""width"":91,""height"":68}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,78,"{""name"":""rect"",""x"":2383,""y"":1439,""width"":69,""height"":59}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,79,"{""name"":""rect"",""x"":2221,""y"":1428,""width"":78,""height"":75}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,80,"{""name"":""rect"",""x"":2375,""y"":1571,""width"":71,""height"":68}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,81,"{""name"":""rect"",""x"":2209,""y"":1611,""width"":75,""height"":66}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,82,"{""name"":""rect"",""x"":2051,""y"":1603,""width"":75,""height"":66}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,83,"{""name"":""rect"",""x"":1901,""y"":1603,""width"":59,""height"":82}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,84,"{""name"":""rect"",""x"":2232,""y"":1879,""width"":91,""height"":128}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,85,"{""name"":""rect"",""x"":2305,""y"":1748,""width"":120,""height"":85}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,86,"{""name"":""rect"",""x"":2405,""y"":1904,""width"":72,""height"":99}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,87,"{""name"":""rect"",""x"":2111,""y"":1742,""width"":109,""height"":140}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,88,"{""name"":""rect"",""x"":1881,""y"":1742,""width"":121,""height"":137}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,89,"{""name"":""rect"",""x"":1931,""y"":1892,""width"":125,""height"":92}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,90,"{""name"":""rect"",""x"":1907,""y"":2084,""width"":65,""height"":52}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,91,"{""name"":""rect"",""x"":1889,""y"":2236,""width"":63,""height"":53}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,92,"{""name"":""rect"",""x"":2064,""y"":2087,""width"":71,""height"":68}","{""Chip Type"":""Accepted""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,93,"{""name"":""rect"",""x"":2416,""y"":2226,""width"":40,""height"":63}","{""Chip Type"":""Accepted""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,94,"{""name"":""rect"",""x"":2373,""y"":2088,""width"":71,""height"":49}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,95,"{""name"":""rect"",""x"":2053,""y"":2219,""width"":63,""height"":85}","{""Chip Type"":""Accepted""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,96,"{""name"":""rect"",""x"":2222,""y"":2242,""width"":81,""height"":53}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,97,"{""name"":""rect"",""x"":2226,""y"":2098,""width"":58,""height"":65}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,98,"{""name"":""rect"",""x"":2622,""y"":2246,""width"":53,""height"":36}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,99,"{""name"":""rect"",""x"":3073,""y"":2238,""width"":50,""height"":46}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,100,"{""name"":""rect"",""x"":2880,""y"":2105,""width"":62,""height"":45}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,101,"{""name"":""rect"",""x"":3064,""y"":2097,""width"":46,""height"":65}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,102,"{""name"":""rect"",""x"":2720,""y"":2094,""width"":58,""height"":37}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,103,"{""name"":""rect"",""x"":2606,""y"":2089,""width"":53,""height"":66}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,104,"{""name"":""rect"",""x"":2917,""y"":2226,""width"":43,""height"":60}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,105,"{""name"":""rect"",""x"":2746,""y"":2233,""width"":66,""height"":46}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,106,"{""name"":""rect"",""x"":3112,""y"":1747,""width"":59,""height"":82}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,107,"{""name"":""rect"",""x"":2606,""y"":1754,""width"":84,""height"":112}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,108,"{""name"":""rect"",""x"":2805,""y"":1781,""width"":84,""height"":82}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,109,"{""name"":""rect"",""x"":2965,""y"":1771,""width"":78,""height"":53}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,110,"{""name"":""rect"",""x"":2627,""y"":1886,""width"":115,""height"":127}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,111,"{""name"":""rect"",""x"":2867,""y"":1921,""width"":96,""height"":79}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,112,"{""name"":""rect"",""x"":3038,""y"":1902,""width"":124,""height"":94}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,113,"{""name"":""rect"",""x"":2591,""y"":1443,""width"":69,""height"":58}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,114,"{""name"":""rect"",""x"":2601,""y"":1587,""width"":63,""height"":45}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,115,"{""name"":""rect"",""x"":2956,""y"":1450,""width"":59,""height"":62}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,116,"{""name"":""rect"",""x"":3090,""y"":1452,""width"":45,""height"":62}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,117,"{""name"":""rect"",""x"":2788,""y"":1453,""width"":56,""height"":59}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,118,"{""name"":""rect"",""x"":3105,""y"":1587,""width"":88,""height"":65}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,119,"{""name"":""rect"",""x"":2952,""y"":1621,""width"":68,""height"":52}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,120,"{""name"":""rect"",""x"":2778,""y"":1606,""width"":68,""height"":58}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,121,"{""name"":""rect"",""x"":2604,""y"":1120,""width"":59,""height"":84}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,122,"{""name"":""rect"",""x"":2765,""y"":1145,""width"":81,""height"":95}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,123,"{""name"":""rect"",""x"":2910,""y"":1136,""width"":55,""height"":79}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,124,"{""name"":""rect"",""x"":3086,""y"":1116,""width"":85,""height"":73}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,125,"{""name"":""rect"",""x"":2624,""y"":1289,""width"":88,""height"":73}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,126,"{""name"":""rect"",""x"":3102,""y"":1270,""width"":82,""height"":66}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,127,"{""name"":""rect"",""x"":2782,""y"":1297,""width"":75,""height"":59}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,128,"{""name"":""rect"",""x"":2929,""y"":1286,""width"":86,""height"":65}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,129,"{""name"":""rect"",""x"":3113,""y"":942,""width"":65,""height"":56}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,130,"{""name"":""rect"",""x"":3113,""y"":793,""width"":81,""height"":81}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,131,"{""name"":""rect"",""x"":2969,""y"":801,""width"":58,""height"":68}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,132,"{""name"":""rect"",""x"":2799,""y"":795,""width"":82,""height"":84}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,133,"{""name"":""rect"",""x"":2606,""y"":816,""width"":98,""height"":55}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,134,"{""name"":""rect"",""x"":2964,""y"":939,""width"":73,""height"":39}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,135,"{""name"":""rect"",""x"":2599,""y"":935,""width"":84,""height"":78}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,136,"{""name"":""rect"",""x"":2794,""y"":948,""width"":94,""height"":69}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,137,"{""name"":""rect"",""x"":2795,""y"":645,""width"":82,""height"":66}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,138,"{""name"":""rect"",""x"":2814,""y"":472,""width"":102,""height"":95}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,139,"{""name"":""rect"",""x"":2628,""y"":452,""width"":145,""height"":104}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,140,"{""name"":""rect"",""x"":2629,""y"":619,""width"":84,""height"":69}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,141,"{""name"":""rect"",""x"":3002,""y"":454,""width"":96,""height"":88}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,142,"{""name"":""rect"",""x"":2989,""y"":608,""width"":82,""height"":71}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,143,"{""name"":""rect"",""x"":3123,""y"":543,""width"":72,""height"":104}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,144,"{""name"":""rect"",""x"":3335,""y"":474,""width"":89,""height"":76}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,145,"{""name"":""rect"",""x"":3308,""y"":599,""width"":82,""height"":66}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,146,"{""name"":""rect"",""x"":3486,""y"":626,""width"":79,""height"":76}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,147,"{""name"":""rect"",""x"":3495,""y"":481,""width"":78,""height"":58}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,148,"{""name"":""rect"",""x"":3637,""y"":469,""width"":94,""height"":50}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,149,"{""name"":""rect"",""x"":3799,""y"":459,""width"":81,""height"":95}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,150,"{""name"":""rect"",""x"":3663,""y"":626,""width"":82,""height"":60}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,151,"{""name"":""rect"",""x"":3792,""y"":603,""width"":82,""height"":96}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,152,"{""name"":""rect"",""x"":3315,""y"":2088,""width"":49,""height"":43}","{""Chip Type"":""Accepted""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,153,"{""name"":""rect"",""x"":3319,""y"":2231,""width"":36,""height"":60}","{""Chip Type"":""Accepted""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,154,"{""name"":""rect"",""x"":3756,""y"":2082,""width"":60,""height"":52}","{""Chip Type"":""Accepted""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,155,"{""name"":""rect"",""x"":3589,""y"":2100,""width"":55,""height"":52}","{""Chip Type"":""Accepted""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,156,"{""name"":""rect"",""x"":3436,""y"":2087,""width"":45,""height"":40}","{""Chip Type"":""Accepted""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,157,"{""name"":""rect"",""x"":3446,""y"":2236,""width"":49,""height"":33}","{""Chip Type"":""Accepted""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,158,"{""name"":""rect"",""x"":3773,""y"":2241,""width"":56,""height"":30}","{""Chip Type"":""Accepted""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,159,"{""name"":""rect"",""x"":3630,""y"":2226,""width"":37,""height"":39}","{""Chip Type"":""Accepted""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,160,"{""name"":""rect"",""x"":3283,""y"":1778,""width"":101,""height"":99}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,161,"{""name"":""rect"",""x"":3355,""y"":1912,""width"":99,""height"":68}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,162,"{""name"":""rect"",""x"":3455,""y"":1757,""width"":85,""height"":89}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,163,"{""name"":""rect"",""x"":3669,""y"":1747,""width"":112,""height"":82}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,164,"{""name"":""rect"",""x"":3574,""y"":1892,""width"":130,""height"":88}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,165,"{""name"":""rect"",""x"":3757,""y"":1896,""width"":105,""height"":76}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,166,"{""name"":""rect"",""x"":3829,""y"":1801,""width"":76,""height"":50}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,167,"{""name"":""rect"",""x"":3296,""y"":1460,""width"":79,""height"":49}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,168,"{""name"":""rect"",""x"":3311,""y"":1616,""width"":79,""height"":43}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,169,"{""name"":""rect"",""x"":3463,""y"":1607,""width"":76,""height"":46}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,170,"{""name"":""rect"",""x"":3456,""y"":1472,""width"":82,""height"":71}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,171,"{""name"":""rect"",""x"":3636,""y"":1440,""width"":59,""height"":73}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,172,"{""name"":""rect"",""x"":3797,""y"":1459,""width"":73,""height"":60}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,173,"{""name"":""rect"",""x"":3629,""y"":1604,""width"":89,""height"":53}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,174,"{""name"":""rect"",""x"":3805,""y"":1603,""width"":55,""height"":59}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,175,"{""name"":""rect"",""x"":3656,""y"":1162,""width"":75,""height"":52}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,176,"{""name"":""rect"",""x"":3787,""y"":1126,""width"":98,""height"":91}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,177,"{""name"":""rect"",""x"":3419,""y"":1146,""width"":176,""height"":60}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,178,"{""name"":""rect"",""x"":3753,""y"":1279,""width"":88,""height"":91}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,179,"{""name"":""rect"",""x"":3296,""y"":1115,""width"":82,""height"":96}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,180,"{""name"":""rect"",""x"":3332,""y"":1270,""width"":144,""height"":102}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,181,"{""name"":""rect"",""x"":3542,""y"":1247,""width"":134,""height"":104}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,182,"{""name"":""rect"",""x"":3756,""y"":780,""width"":89,""height"":120}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,183,"{""name"":""rect"",""x"":3763,""y"":929,""width"":99,""height"":89}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,184,"{""name"":""rect"",""x"":3508,""y"":929,""width"":157,""height"":95}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,185,"{""name"":""rect"",""x"":3349,""y"":805,""width"":91,""height"":75}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,186,"{""name"":""rect"",""x"":3521,""y"":788,""width"":137,""height"":120}","{""Chip Type"":""Optimal""}"
RCMT-P04 egg2 flood.JPG,2777963,{},188,187,"{""name"":""rect"",""x"":3324,""y"":926,""width"":115,""height"":102}","{""Chip Type"":""Optimal""}"
Solid-Modulart NG-A1-G 211101.JPG,2607277,{},28,0,"{""name"":""rect"",""x"":2778,""y"":782,""width"":89,""height"":978}","{""Chip Type"":""Unaccepted""}"
Solid-Modulart NG-A1-G 211101.JPG,2607277,{},28,1,"{""name"":""rect"",""x"":2791,""y"":1845,""width"":266,""height"":725}","{""Chip Type"":""Unaccepted""}"
